,X2,name,Plate,well_type,wga_cp,wgs_run_id,raw_read_count,final_assembly_length,max_contig_length,gc_content,checkM_estimated_completeness,total_CDS_count,hypothetical_cds_fraction,average_cds_length,number_multi_copy,checkM_classification,SSU_classification_1,SSU_classification_2,SSU_classification_3,notes,eventnum,well2,X531.40..488.,X572.27..488.,X692.40..488.,Trigger.Pulse.Width,SSC,FSC,estimated_diameter,PCA_analysis_Action,PCA_analysis_Note,Location,Sample_collection_Date,FACS_date,gate,depth..m.,sample,slope,intercept,normalized_531_value,Predicted_respiration_rate_fmol_O2perhr,lower_resp_bound,upper_resp_bound,SAG,GTDB_classification,GTDBtk_classification
2333,F09,AH-548-F09,AH-548,1 cell,1.488415069,190129_NB502014_0098_AHFCWLAFXY,211277,808341,136505,48.8251864,21.38,635.0,0.49606299200000004,1107.148032,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSU regions found,,,,868324,F09,314.9415644,27.82646305,2.8109462360000004,8746,21.82062509,186.42657140000003,0.93,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-F09,0.037219999999999996,-0.23823000000000003,11.4839,,,,AH-548-F09,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2334,F10,AH-548-F10,AH-548,1 cell,2.228595968,190129_NB502014_0098_AHFCWLAFXY,487556,176643,83451,36.45261912,0.0,223.0,0.771300448,716.3632287,0,NA;unresolved,no SSU regions found,,,,859543,F10,373.1637202,28.84177421,15.59308797,9245,106.6933145,168.3198184,0.89,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,13.6509,,,,,Unclassified,Unclassified
2335,F11,AH-548-F11,AH-548,1 cell,1.470263658,190129_NB502014_0098_AHFCWLAFXY,204159,1406892,98322,48.70594189,33.62,1139.0,0.518876207,1065.035119,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSUs were classified,,,,852255,F11,326.8920035,26.35714935,8.886494342999999,9701,91.32113258,170.36652980000002,0.9,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-F11,0.037219999999999996,-0.23823000000000003,11.9287,,,,AH-548-F11,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315
2336,F13,AH-548-F13,AH-548,1 cell,2.094694312,190129_NB502014_0098_AHFCWLAFXY,241887,532646,56040,54.02762811,24.92,536.0,0.552238806,850.1212687000001,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSUs were classified,,,,844504,F13,153.04334630000002,10.908895,1.034013877,8158,40.18508964,75.60317582,0.66,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-F13,0.037219999999999996,-0.23823000000000003,5.4580400000000004,,,,AH-548-F13,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2337,F14,AH-548-F14,AH-548,1 cell,1.829864846,190129_NB502014_0098_AHFCWLAFXY,291563,530241,125953,49.92635424,10.34,442.0,0.563348416,1058.7466060000002,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSU regions found,,,,838971,F14,350.9846197,29.01659742,15.39277405,9473,82.90469035,169.816728,0.9,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-F14,0.037219999999999996,-0.23823000000000003,12.8254,,,,,Unclassified,Unclassified
2338,F15,AH-548-F15,AH-548,1 cell,1.813538162,190129_NB502014_0098_AHFCWLAFXY,259396,497655,58010,49.12981885,12.07,423.0,0.517730496,1007.446809,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__Akkermansia_muciniphila,no SSU regions found,,,,828398,F15,290.7783124,21.78385641,10.44236401,8692,49.62250806,122.0871405,0.79,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-F15,0.037219999999999996,-0.23823000000000003,10.5845,,,,,Unclassified,Unclassified
2339,F19,AH-548-F19,AH-548,1 cell,2.5058327,190129_NB502014_0098_AHFCWLAFXY,252462,207672,46097,62.01221156,0.0,158.0,0.708860759,1060.639241,0,NA;unresolved,k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__?,,,,807040,F19,53.64796128,4.388680696000001,1.5650169409999999,8451,35.48034164,134.50026640000002,0.82,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,1.75855,,,,,Unclassified,Unclassified
2340,F20,AH-548-F20,AH-548,1 cell,1.667979886,190129_NB502014_0098_AHFCWLAFXY,217163,679330,46030,49.33817143,30.34,572.0,0.47027972,1030.632867,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSUs were classified,,,,801811,F20,422.40827930000006,35.32113641,7.228860171,9046,48.45780852,158.1377825,0.87,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-F20,0.037219999999999996,-0.23823000000000003,15.4838,,,,AH-548-F20,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2341,F22,AH-548-F22,AH-548,1 cell,1.527166908,190129_NB502014_0098_AHFCWLAFXY,209428,684389,79618,49.43431294,0.0,629.0,0.597774245,888.5071542000002,0,NA;unresolved,no SSU regions found,,,,789761,F22,73.30140595,4.882009642,1.514812523,9028,77.70373498,129.1106044,0.81,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,2.49005,,,,,Unclassified,Unclassified
2342,F23,AH-548-F23,AH-548,1 cell,2.355489217,190129_NB502014_0098_AHFCWLAFXY,434671,147132,56607,53.57434141,4.12,136.0,0.6176470589999999,922.0294117999999,0,k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae,k__Bacteria;p__Planctomycetes;c__OM190;o__?;f__?;g__?;s__?,,,,784993,F23,105.42636159999999,3.515276353,3.543549278,9508,187.66205369999997,328.8734457,1.16,0,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,3.68574,,,,AH-548-F23,GCA-2862085,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2862085;s__
2343,G02,AH-548-G02,AH-548,1 cell,1.334249338,190129_NB502014_0098_AHFCWLAFXY,258737,911197,98022,49.25466173,23.75,771.0,0.469520104,1037.88716,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,931831,G02,418.9202438,30.77224487,20.62491132,9405,57.0701076,173.5809069,0.9,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G02,0.037219999999999996,-0.23823000000000003,15.354000000000001,,,,AH-548-G02,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2344,G03,AH-548-G03,AH-548,1 cell,1.305714201,190129_NB502014_0098_AHFCWLAFXY,222413,954887,172447,48.03301333,23.28,739.0,0.47631935,1127.410014,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia_subdivision_3;g__Pedosphaera;s__Pedosphaera_parvula,no SSUs were classified,,,,938918,G03,355.55215919999995,29.96563844,6.705266068999999,10476,30.75062902,354.3051307,1.19,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G03,0.037219999999999996,-0.23823000000000003,12.9954,,,,AH-548-G03,AAA164-E04,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__AAA164-E04;s__AAA164-E04 sp000383715
2345,G08,AH-548-G08,AH-548,1 cell,2.347920424,190129_NB502014_0098_AHFCWLAFXY,317242,38990,31924,40.792510899999996,0.0,34.0,0.852941176,1067.5294119999999,0,NA;unresolved,no SSU regions found,,,,980753,G08,49.75518884,6.98419266,6.649897349,7191,79.42612573,20.48048948,0.4,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,1.61366,,,,,Unclassified,Unclassified
2346,G11,AH-548-G11,AH-548,1 cell,1.593265164,190129_NB502014_0098_AHFCWLAFXY,249462,942030,75573,48.623186100000005,20.52,787.0,0.487928844,1019.911055,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1009658,G11,320.1179732,21.84210214,3.6322912460000003,8640,36.0685685,122.99990759999999,0.79,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G11,0.037219999999999996,-0.23823000000000003,11.6766,,,,AH-548-G11,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2347,G13,AH-548-G13,AH-548,1 cell,1.553341561,190129_NB502014_0098_AHFCWLAFXY,300635,1860318,128907,49.02656428,39.18,1484.0,0.522911051,1034.434636,0,k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Blastopirellula;s__Blastopirellula_marina,no SSUs were classified,,,,1020884,G13,162.8515859,15.20998922,10.85994527,10586,77.47474514,251.83903519999998,1.04,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G13,0.037219999999999996,-0.23823000000000003,5.82311,,,,AH-548-G13,Mariniblastus,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__
2348,G14,AH-548-G14,AH-548,1 cell,1.661616743,190129_NB502014_0098_AHFCWLAFXY,260822,868442,79162,48.43294083,12.93,736.0,0.551630435,998.2853261,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1031242,G14,412.9578838,34.55032591,4.1023915539999996,9360,59.11919552,212.60608169999998,0.98,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G14,0.037219999999999996,-0.23823000000000003,15.1321,,,,AH-548-G14,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2349,G16,AH-548-G16,AH-548,1 cell,2.153429598,190129_NB502014_0098_AHFCWLAFXY,198668,787640,47703,50.30293027,28.04,674.0,0.547477745,982.3011869,0,k__Archaea;p__Euryarchaeota;unresolved,no SSU regions found,,,,1055679,G16,69.67526245,4.941373209,1.028651033,11781,169.7212916,149.0946,0.85,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G16,0.037219999999999996,-0.23823000000000003,2.35508,,,,AH-548-G16,MGIIa-L1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp000246735
2350,G18,AH-548-G18,AH-548,1 cell,1.850802573,190129_NB502014_0098_AHFCWLAFXY,359742,701004,60073,48.667910600000006,12.07,599.0,0.502504174,1013.69616,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__Akkermansia_muciniphila,no SSUs were classified,,,,1066111,G18,276.58810330000006,21.35943909,10.18724241,8901,23.29423944,148.5925618,0.85,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G18,0.037219999999999996,-0.23823000000000003,10.0564,,,,,Unclassified,Unclassified
2351,G19,AH-548-G19,AH-548,1 cell,1.550362926,190129_NB502014_0098_AHFCWLAFXY,317310,1874704,90296,49.31327826,40.41,1527.0,0.5062213489999999,1073.836935,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1073166,G19,257.2766609,22.68364754,4.560333269,8148,22.12323501,105.9164409,0.75,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G19,0.037219999999999996,-0.23823000000000003,9.33761,,,,AH-548-G19,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2352,G20,AH-548-G20,AH-548,1 cell,1.945373145,190129_NB502014_0098_AHFCWLAFXY,267141,301582,47705,53.95215895,7.76,290.0,0.54137931,908.1241379,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__Akkermansia_muciniphila,no SSU regions found,,,,1078016,G20,119.8094876,10.83098536,3.15428817,8326,38.38013034,114.0267736,0.77,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G20,0.037219999999999996,-0.23823000000000003,4.221080000000001,,,,,Unclassified,Unclassified
2353,G21,AH-548-G21,AH-548,1 cell,2.009972675,190129_NB502014_0098_AHFCWLAFXY,285757,570519,58863,60.65074082,4.17,482.0,0.624481328,1017.8361,0,NA;unresolved,no SSU regions found,,,,1084324,G21,47.24070892,1.715920135,2.792047815,8298,85.02867856,103.8966543,0.74,0,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,1.52007,,,,,Unclassified,Unclassified
2354,G22,AH-548-G22,AH-548,1 cell,1.77402812,190129_NB502014_0098_AHFCWLAFXY,552709,639818,74433,34.75738413,24.14,566.0,0.36925795100000003,986.4929329,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?,,,,1090992,G22,58.34332969,6.224843224,2.983537118,7670,65.02949053,51.01555747,0.56,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G22,0.037219999999999996,-0.23823000000000003,1.9333099999999999,,,,AH-548-G22,UBA7428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__
2355,G23,AH-548-G23,AH-548,1 cell,1.49065149,190129_NB502014_0098_AHFCWLAFXY,258537,837239,85299,49.12707124,23.45,702.0,0.501424501,1030.6495730000001,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1098505,G23,363.1780805,29.24175391,6.4947290120000005,10191,30.52672229,184.39412099999998,0.93,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-G23,0.037219999999999996,-0.23823000000000003,13.2793,,,,AH-548-G23,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2356,I02,AH-548-I02,AH-548,1 cell,1.233725059,190129_NB502014_0098_AHFCWLAFXY,130303,813081,86320,53.55050727,13.1,753.0,0.622841965,908.1035857,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium;s__Verrucomicrobium_spinosum,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__?;s__?,,,,1238656,I02,404.51403430000005,32.41015831,8.334862458,9994,81.62142998,445.2045255,1.3,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I02,0.037219999999999996,-0.23823000000000003,14.8178,,,,AH-548-I02,DEV007,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
2357,I03,AH-548-I03,AH-548,1 cell,1.286899597,190129_NB502014_0098_AHFCWLAFXY,183735,773470,95610,54.16939248,29.69,759.0,0.476943347,898.715415,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1246458,I03,72.29876177,6.127629248,1.028506478,7492,26.27209035,49.95136532,0.56,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I03,0.037219999999999996,-0.23823000000000003,2.45273,,,,AH-548-I03,Akkermansiaceae,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__
2358,I04,AH-548-I04,AH-548,1 cell,1.595000133,190129_NB502014_0098_AHFCWLAFXY,192172,278329,21830,54.60372437,0.0,269.0,0.591078067,869.7806691,0,NA;unresolved,no SSU regions found,,,,1258403,I04,146.10761499999998,9.888198761,4.03435328,8877,86.26846107,112.0568672,0.76,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I04,0.037219999999999996,-0.23823000000000003,5.1999,,,,,Unclassified,Unclassified
2359,I05,AH-548-I05,AH-548,1 cell,1.80766324,190129_NB502014_0098_AHFCWLAFXY,434895,236786,44875,32.46180095,2.04,253.0,0.9249011859999999,797.1660079,0,k__Archaea (root);k__Archaea,no SSU regions found,,,,1262390,I05,55.48053304,3.466218669,5.778029903999999,8512,79.70567753,84.04260622,0.68,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,1.82676,,,,,Unclassified,Unclassified
2360,I06,AH-548-I06,AH-548,1 cell,1.46182009,190129_NB502014_0098_AHFCWLAFXY,168852,746589,95317,51.68024174,17.86,597.0,0.530988275,1004.638191,0,k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Rhodopirellula,no SSU regions found,,,,1270563,I06,253.86454480000003,20.24297851,12.713,9517,494.34570099999996,285.3134634,1.1,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I06,0.037219999999999996,-0.23823000000000003,9.21061,,,,,Unclassified,Unclassified
2361,I07,AH-548-I07,AH-548,1 cell,1.614844862,190129_NB502014_0098_AHFCWLAFXY,434293,1211072,185326,33.5407804,15.53,884.0,0.49547511299999997,1097.125566,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae;g__Lewinella,k__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Lweinellacea;g__?;s__?,,,,1274394,I07,51.05859355,5.320496336000001,2.92952275,8164,179.48506650000002,72.54303196,0.65,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I07,0.037219999999999996,-0.23823000000000003,1.6621700000000001,,,,AH-548-I07,Saprospiraceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
2362,I08,AH-548-I08,AH-548,1 cell,2.046866596,190129_NB502014_0098_AHFCWLAFXY,478121,46885,42897,35.68305428,0.0,31.0,1.0,1460.7741939999999,0,NA;unresolved,no SSU regions found,,,,1290824,I08,96.38485294,7.682420007,5.261012527,7186,21.68306169,36.59447554,0.5,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,3.34921,,,,,Unclassified,Unclassified
2363,I10,AH-548-I10,AH-548,1 cell,1.642220084,190129_NB502014_0098_AHFCWLAFXY,219188,763037,95805,49.37624257,21.72,614.0,0.511400651,1083.32899,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1309592,I10,432.4394367,34.23614549,13.38403039,9058,52.25641938,171.062296,0.9,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I10,0.037219999999999996,-0.23823000000000003,15.8572,,,,AH-548-I10,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2364,I11,AH-548-I11,AH-548,1 cell,1.605372779,190129_NB502014_0098_AHFCWLAFXY,238149,649720,87345,49.90719079,11.22,486.0,0.504115226,1168.530864,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSU regions found,,,,1321171,I11,531.6011815,40.94327866,12.27063923,10013,73.46641829,233.1389016,1.01,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I11,0.037219999999999996,-0.23823000000000003,19.548,,,,AH-548-I11,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2365,I14,AH-548-I14,AH-548,1 cell,1.625415204,190129_NB502014_0098_AHFCWLAFXY,352637,122879,122879,37.91209238,0.0,142.0,0.8661971829999999,816.2676056,0,NA;unresolved,no SSU regions found,,,,1335287,I14,327.8121151,26.4164832,13.58108822,10945,52.63231122,360.53364619999996,1.2,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,11.9629,,,,,Unclassified,Unclassified
2366,I15,AH-548-I15,AH-548,1 cell,1.653606027,190129_NB502014_0098_AHFCWLAFXY,204732,662012,68643,54.47016066,17.35,626.0,0.509584665,931.0271566,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?,,,,1342615,I15,93.66074699,7.852709493,1.026917712,7777,21.93438632,63.79836814,0.61,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I15,0.037219999999999996,-0.23823000000000003,3.24782,,,,AH-548-I15,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2367,I16,AH-548-I16,AH-548,1 cell,1.547946263,190129_NB502014_0098_AHFCWLAFXY,380939,1240678,139241,48.97693036,30.44,1021.0,0.47404505399999997,1067.149853,0,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea;s__Rubritalea_marina,no SSUs were classified,,,,1356386,I16,521.9770002,42.79052907,20.02791512,8876,28.22822652,206.7424638,0.97,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I16,0.037219999999999996,-0.23823000000000003,19.1898,,,,AH-548-I16,SW10,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
2368,I17,AH-548-I17,AH-548,1 cell,1.671724383,190129_NB502014_0098_AHFCWLAFXY,617821,1538002,217400,38.02985952,71.94,1341.0,0.32214765100000003,1042.914989,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga_lytica,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS3a_marine_group;s__?,,,,1361389,I17,49.60856226,1.94700773,1.028506478,8183,59.83806471,45.37319027,0.54,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,AH-548-I17,0.037219999999999996,-0.23823000000000003,1.6082,,,,AH-548-I17,MAG-120531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__
2369,I18,AH-548-I18,AH-548,1 cell,2.192969384,190129_NB502014_0098_AHFCWLAFXY,431944,51763,51763,39.81994861,0.0,71.0,0.9014084509999999,696.3521127,0,NA;unresolved,no SSU regions found,,,,1394500,I18,42.5925357,3.564527365,1.027784007,8782,23.11487779,65.21253078,0.62,,,EBB Bigelow dock,181030,181030,Laminarin-positives,1meter,,0.037219999999999996,-0.23823000000000003,1.3470600000000001,,,,,Unclassified,Unclassified
